1:t[yr],2:M/Msun,3:Teff[K],4:log(L/Lsun),5:R/Rsun,6:log(Mdot)[Msun/yr],7:logg,8:v_surf[km/s],9:P[days],10:v_crit[km/s],11:Gamma,12:H,13:He,14:Li,15:Be,16:B,17:C,18:N,19:O,20:F,21:Ne,22:Na,23:Mg,24:Al,25:Si,26:Fe,27:sH1,28:sHe3,29:sHe4,30:sLi7,31:sBe9,32:sB10,33:sB11,34:sC12,35:sC13,36:sN14,37:sN15,38:sO16,39:sO17,40:sO18,41:sF19,42:sNe20,43:sNe21,44:sNe22,45:sNa23,46:sMg24,47:sMg25,48:sMg26,49:sAl26,50:sAl27,51:sSi28,52:sSi29,53:sSi30,54:sFe56,55:cH1,56:cHe3,57:cHe4,58:cLi7,59:cBe9,60:cB10,61:cB11,62:cC12,63:cC13,64:cN14,65:cN15,66:cO16,67:cO17,68:cO18,69:cF19,70:cNe20,71:cNe21,72:cNe22,73:cNa23,74:cMg24,74:cMg25,76:cMg26,77:cAl26,78:cAl27,79:cSi28,80:cSi29,81:cSi30,82:cFe56
4.08168e+06,39.14904,25841.22329,5.97622,48.51080,-4.53822,2.65877,66.03540,37.17820,277.24400,0.50052,12.00000,11.65649,-7.24387,-10.99032,-10.23587,7.33748,9.02474,7.31260,-0.46871,8.11839,7.16179,7.61792,6.81137,7.72473,7.71473,3.52411e-01,8.21089e-08,6.39146e-01,1.40695e-19,2.18912e-80,2.04390e-22,3.74826e-25,7.09284e-05,2.28108e-05,5.22276e-03,2.03807e-07,1.08109e-04,8.19068e-06,3.49269e-11,2.27557e-12,9.14092e-04,1.10874e-07,1.26404e-05,1.17644e-04,2.88290e-04,1.78558e-06,6.59705e-05,1.76169e-06,5.97998e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.84502e-02,2.67917e-12,9.72747e-01,1.48252e-19,1.00000e-99,1.00000e-99,3.74973e-31,1.11429e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.55270e-12,8.89201e-04,2.71019e-08,2.13796e-05,1.36144e-04,2.88403e-04,9.35406e-08,4.35512e-05,2.39883e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08182e+06,39.14521,25836.41905,5.97623,48.52950,-4.53759,2.65839,65.77843,37.33782,277.16100,0.50058,12.00000,11.65651,-7.24285,-10.98545,-10.23669,7.33750,9.02475,7.31261,-0.46878,8.11840,7.16180,7.61793,6.81138,7.72474,7.71474,3.52403e-01,8.21145e-08,6.39161e-01,1.41023e-19,2.20465e-81,2.04000e-22,3.73061e-25,7.09284e-05,2.28113e-05,5.22276e-03,2.03807e-07,1.08109e-04,8.19049e-06,3.49221e-11,2.27515e-12,9.14092e-04,1.10874e-07,1.26404e-05,1.17644e-04,2.88290e-04,1.78542e-06,6.59705e-05,1.76153e-06,5.97998e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.84077e-02,2.66686e-12,9.72747e-01,1.47911e-19,1.00000e-99,1.00000e-99,3.74973e-31,1.11429e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.55270e-12,8.89201e-04,2.70396e-08,2.13796e-05,1.36144e-04,2.88403e-04,9.35406e-08,4.35512e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08195e+06,39.14139,25831.98949,5.97624,48.54670,-4.53702,2.65804,65.46314,37.53100,277.08300,0.50064,12.00000,11.65653,-7.24183,-10.98059,-10.23749,7.33752,9.02477,7.31262,-0.46883,8.11842,7.16183,7.61795,6.81140,7.72476,7.71476,3.52387e-01,8.21202e-08,6.39161e-01,1.41348e-19,2.20623e-82,2.03615e-22,3.71313e-25,7.09284e-05,2.28113e-05,5.22276e-03,2.03807e-07,1.08106e-04,8.19049e-06,3.49172e-11,2.27478e-12,9.14092e-04,1.10872e-07,1.26401e-05,1.17647e-04,2.88290e-04,1.78525e-06,6.59705e-05,1.76133e-06,5.97998e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.83654e-02,2.64850e-12,9.72747e-01,1.47231e-19,1.00000e-99,1.00000e-99,3.74973e-31,1.11429e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.55859e-12,8.89201e-04,2.70396e-08,2.13796e-05,1.36144e-04,2.88403e-04,9.33254e-08,4.35512e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08208e+06,39.13758,25826.91934,5.97625,48.56630,-4.53653,2.65765,65.29795,37.64121,276.99700,0.50070,12.00000,11.65655,-7.24082,-10.97575,-10.23830,7.33753,9.02478,7.31263,-0.46890,8.11842,7.16184,7.61796,6.81142,7.72477,7.71477,3.52379e-01,8.21259e-08,6.39175e-01,1.41674e-19,2.18675e-83,2.03231e-22,3.69581e-25,7.09284e-05,2.28113e-05,5.22276e-03,2.03807e-07,1.08106e-04,8.19030e-06,3.49124e-11,2.27436e-12,9.14092e-04,1.10869e-07,1.26401e-05,1.17647e-04,2.88290e-04,1.78509e-06,6.59705e-05,1.76112e-06,5.98012e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.83231e-02,2.63027e-12,9.72747e-01,1.46893e-19,1.00000e-99,1.00000e-99,3.75837e-31,1.11429e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.55859e-12,8.89201e-04,2.69774e-08,2.13796e-05,1.36144e-04,2.88403e-04,9.33254e-08,4.35512e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08221e+06,39.13377,25822.94389,5.97626,48.58180,-4.53598,2.65733,65.01534,37.81696,276.92400,0.50075,12.00000,11.65657,-7.23982,-10.97091,-10.23911,7.33754,9.02479,7.31263,-0.46896,8.11843,7.16185,7.61797,6.81143,7.72478,7.71478,3.52371e-01,8.21315e-08,6.39190e-01,1.41997e-19,2.15323e-84,2.02848e-22,3.67866e-25,7.09284e-05,2.28113e-05,5.22276e-03,2.03807e-07,1.08104e-04,8.19012e-06,3.49076e-11,2.27400e-12,9.14092e-04,1.10869e-07,1.26398e-05,1.17647e-04,2.88290e-04,1.78493e-06,6.59705e-05,1.76096e-06,5.98012e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.82810e-02,2.61818e-12,9.72747e-01,1.46218e-19,1.00000e-99,1.00000e-99,3.75837e-31,1.11429e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.56448e-12,8.89201e-04,2.69774e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.33254e-08,4.35512e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08234e+06,39.12996,25817.54372,5.97627,48.60280,-4.53553,2.65691,64.97168,37.85870,276.83400,0.50081,12.00000,11.65658,-7.23882,-10.96609,-10.23992,7.33756,9.02480,7.31264,-0.46903,8.11844,7.16187,7.61798,6.81144,7.72479,7.71479,3.52363e-01,8.21372e-08,6.39190e-01,1.42321e-19,2.10562e-85,2.02470e-22,3.66159e-25,7.09300e-05,2.28118e-05,5.22276e-03,2.03812e-07,1.08104e-04,8.19012e-06,3.49028e-11,2.27358e-12,9.14092e-04,1.10866e-07,1.26398e-05,1.17649e-04,2.88290e-04,1.78476e-06,6.59705e-05,1.76076e-06,5.98012e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.82390e-02,2.60016e-12,9.72747e-01,1.45881e-19,1.00000e-99,1.00000e-99,3.76704e-31,1.11429e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.56448e-12,8.89201e-04,2.69774e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.33254e-08,4.35512e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08247e+06,39.12616,25813.21182,5.97628,48.61960,-4.53476,2.65657,64.66406,38.05205,276.75700,0.50087,12.00000,11.65660,-7.23783,-10.96129,-10.24072,7.33757,9.02481,7.31265,-0.46909,8.11845,7.16188,7.61799,6.81145,7.72480,7.71480,3.52355e-01,8.21429e-08,6.39205e-01,1.42643e-19,2.04362e-86,2.02092e-22,3.64477e-25,7.09300e-05,2.28118e-05,5.22276e-03,2.03812e-07,1.08104e-04,8.18993e-06,3.48988e-11,2.27321e-12,9.14092e-04,1.10864e-07,1.26395e-05,1.17649e-04,2.88290e-04,1.78460e-06,6.59705e-05,1.76056e-06,5.98026e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.81970e-02,2.58226e-12,9.72747e-01,1.45211e-19,1.00000e-99,1.00000e-99,3.76704e-31,1.11686e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.57040e-12,8.89201e-04,2.69153e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.33254e-08,4.35512e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08260e+06,39.12236,25808.26553,5.97629,48.63880,-4.53429,2.65618,64.34490,38.25595,276.67300,0.50092,12.00000,11.65661,-7.23684,-10.95649,-10.24151,7.33758,9.02482,7.31265,-0.46915,8.11846,7.16189,7.61800,6.81146,7.72481,7.71481,3.52347e-01,8.21486e-08,6.39205e-01,1.42965e-19,1.96712e-87,2.01720e-22,3.62811e-25,7.09300e-05,2.28118e-05,5.22276e-03,2.03812e-07,1.08101e-04,8.18993e-06,3.48939e-11,2.27285e-12,9.14092e-04,1.10861e-07,1.26395e-05,1.17649e-04,2.88290e-04,1.78443e-06,6.59705e-05,1.76039e-06,5.98026e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.81552e-02,2.57040e-12,9.72747e-01,1.44877e-19,1.00000e-99,1.00000e-99,3.77572e-31,1.11686e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.57040e-12,8.89201e-04,2.69153e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.33254e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08273e+06,39.11856,25802.26860,5.97631,48.66210,-4.53375,2.65572,64.01241,38.47309,276.57700,0.50098,12.00000,11.65663,-7.23585,-10.95172,-10.24230,7.33759,9.02483,7.31266,-0.46921,8.11847,7.16190,7.61801,6.81147,7.72482,7.71482,3.52338e-01,8.21542e-08,6.39219e-01,1.43288e-19,1.87988e-88,2.01349e-22,3.61160e-25,7.09300e-05,2.28118e-05,5.22276e-03,2.03812e-07,1.08101e-04,8.18974e-06,3.48891e-11,2.27248e-12,9.14092e-04,1.10861e-07,1.26392e-05,1.17649e-04,2.88290e-04,1.78427e-06,6.59705e-05,1.76019e-06,5.98026e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.81134e-02,2.55270e-12,9.72747e-01,1.44212e-19,1.00000e-99,1.00000e-99,3.77572e-31,1.11686e-04,3.53183e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.57632e-12,8.89201e-04,2.69153e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.33254e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08286e+06,39.11477,25798.37889,5.97632,48.67730,-4.53309,2.65541,64.00454,38.48990,276.50500,0.50104,12.00000,11.65665,-7.23487,-10.94696,-10.24309,7.33760,9.02484,7.31266,-0.46928,8.11848,7.16192,7.61802,6.81148,7.72483,7.71483,3.52330e-01,8.21599e-08,6.39234e-01,1.43608e-19,1.78242e-89,2.00979e-22,3.59526e-25,7.09300e-05,2.28118e-05,5.22276e-03,2.03812e-07,1.08099e-04,8.18974e-06,3.48851e-11,2.27206e-12,9.14092e-04,1.10859e-07,1.26392e-05,1.17652e-04,2.88290e-04,1.78410e-06,6.59705e-05,1.76003e-06,5.98026e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.80717e-02,2.53513e-12,9.72747e-01,1.43880e-19,1.00000e-99,1.00000e-99,3.78443e-31,1.11686e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.57632e-12,8.89201e-04,2.68534e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.31108e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08299e+06,39.11098,25794.70352,5.97633,48.69170,-4.53248,2.65511,63.67109,38.70299,276.43500,0.50110,12.00000,11.65666,-7.23390,-10.94222,-10.24388,7.33762,9.02485,7.31267,-0.46934,8.11849,7.16193,7.61803,6.81150,7.72484,7.71484,3.52322e-01,8.21656e-08,6.39234e-01,1.43926e-19,1.67753e-90,2.00613e-22,3.57907e-25,7.09316e-05,2.28123e-05,5.22276e-03,2.03812e-07,1.08099e-04,8.18955e-06,3.48803e-11,2.27169e-12,9.14092e-04,1.10856e-07,1.26392e-05,1.17652e-04,2.88290e-04,1.78394e-06,6.59705e-05,1.75983e-06,5.98040e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.80302e-02,2.52348e-12,9.72747e-01,1.43219e-19,1.00000e-99,1.00000e-99,3.78443e-31,1.11686e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.58226e-12,8.89201e-04,2.68534e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.31108e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08312e+06,39.10720,25790.60669,5.97634,48.70780,-4.53211,2.65478,63.33559,38.92085,276.36100,0.50115,12.00000,11.65669,-7.23292,-10.93749,-10.24464,7.33764,9.02487,7.31269,-0.46939,8.11851,7.16195,7.61805,6.81152,7.72486,7.71486,3.52306e-01,8.21713e-08,6.39249e-01,1.44245e-19,1.56589e-91,2.00253e-22,3.56295e-25,7.09316e-05,2.28123e-05,5.22276e-03,2.03817e-07,1.08099e-04,8.18955e-06,3.48755e-11,2.27133e-12,9.14092e-04,1.10856e-07,1.26389e-05,1.17652e-04,2.88290e-04,1.78377e-06,6.59705e-05,1.75967e-06,5.98040e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.79887e-02,2.50611e-12,9.72747e-01,1.42889e-19,1.00000e-99,1.00000e-99,3.78443e-31,1.11686e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.67917e-11,2.58226e-12,8.89201e-04,2.68534e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.31108e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08325e+06,39.10342,25785.94473,5.97635,48.72600,-4.53168,2.65442,62.96225,39.16630,276.28000,0.50121,12.00000,11.65670,-7.23195,-10.93280,-10.24541,7.33765,9.02488,7.31269,-0.46945,8.11852,7.16197,7.61806,6.81153,7.72487,7.71487,3.52298e-01,8.21769e-08,6.39249e-01,1.44564e-19,1.45138e-92,1.99894e-22,3.54715e-25,7.09316e-05,2.28123e-05,5.22276e-03,2.03817e-07,1.08096e-04,8.18936e-06,3.48714e-11,2.27096e-12,9.14092e-04,1.10854e-07,1.26389e-05,1.17655e-04,2.88290e-04,1.78361e-06,6.59705e-05,1.75946e-06,5.98040e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.79473e-02,2.48886e-12,9.72747e-01,1.42561e-19,1.00000e-99,1.00000e-99,3.79315e-31,1.11686e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.68534e-11,2.58821e-12,8.89201e-04,2.67917e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.31108e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08338e+06,39.09965,25780.58146,5.97636,48.74680,-4.53121,2.65400,62.68963,39.35349,276.19200,0.50127,12.00000,11.65672,-7.23100,-10.92814,-10.24618,7.33766,9.02489,7.31270,-0.46951,8.11853,7.16198,7.61807,6.81154,7.72488,7.71488,3.52290e-01,8.21826e-08,6.39264e-01,1.44877e-19,1.33515e-93,1.99535e-22,3.53143e-25,7.09316e-05,2.28123e-05,5.22276e-03,2.03817e-07,1.08096e-04,8.18917e-06,3.48666e-11,2.27060e-12,9.14092e-04,1.10851e-07,1.26386e-05,1.17655e-04,2.88290e-04,1.78345e-06,6.59705e-05,1.75930e-06,5.98053e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.79061e-02,2.47742e-12,9.72747e-01,1.41906e-19,1.00000e-99,1.00000e-99,3.79315e-31,1.11686e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.68534e-11,2.58821e-12,8.89201e-04,2.67917e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.31108e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08350e+06,39.09588,25776.05515,5.97637,48.76450,-4.53060,2.65365,62.51756,39.47615,276.11300,0.50132,12.00000,11.65674,-7.23004,-10.92351,-10.24694,7.33767,9.02490,7.31270,-0.46957,8.11854,7.16199,7.61808,6.81155,7.72489,7.71489,3.52282e-01,8.21883e-08,6.39278e-01,1.45194e-19,1.21823e-94,1.99182e-22,3.51585e-25,7.09316e-05,2.28123e-05,5.22276e-03,2.03817e-07,1.08094e-04,8.18917e-06,3.48626e-11,2.27023e-12,9.14092e-04,1.10849e-07,1.26386e-05,1.17655e-04,2.88290e-04,1.78328e-06,6.59705e-05,1.75910e-06,5.98053e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.78649e-02,2.46037e-12,9.72747e-01,1.41579e-19,1.00000e-99,1.00000e-99,3.80189e-31,1.11944e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.68534e-11,2.59418e-12,8.89201e-04,2.67917e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.31108e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08363e+06,39.09211,25772.28665,5.97638,48.77930,-4.53003,2.65334,62.21663,39.67918,276.04200,0.50138,12.00000,11.65675,-7.22910,-10.91892,-10.24771,7.33769,9.02491,7.31271,-0.46963,8.11855,7.16200,7.61809,6.81156,7.72490,7.71490,3.52274e-01,8.21940e-08,6.39278e-01,1.45506e-19,1.10352e-95,1.98829e-22,3.50042e-25,7.09333e-05,2.28129e-05,5.22276e-03,2.03817e-07,1.08094e-04,8.18898e-06,3.48578e-11,2.26986e-12,9.14092e-04,1.10849e-07,1.26383e-05,1.17655e-04,2.88290e-04,1.78312e-06,6.59705e-05,1.75894e-06,5.98053e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.78238e-02,2.44343e-12,9.72747e-01,1.41254e-19,1.00000e-99,1.00000e-99,3.80189e-31,1.11944e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.68534e-11,2.59418e-12,8.89201e-04,2.67301e-08,2.14289e-05,1.36144e-04,2.88403e-04,9.31108e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08376e+06,39.08835,25768.06378,5.97639,48.79580,-4.52962,2.65301,61.90090,39.89513,275.96600,0.50144,12.00000,11.65677,-7.22816,-10.91435,-10.24846,7.33770,9.02492,7.31272,-0.46969,8.11856,7.16202,7.61810,6.81158,7.72491,7.71491,3.52265e-01,8.21997e-08,6.39293e-01,1.45818e-19,9.90444e-97,1.98481e-22,3.48522e-25,7.09333e-05,2.28129e-05,5.22276e-03,2.03822e-07,1.08094e-04,8.18898e-06,3.48538e-11,2.26950e-12,9.14092e-04,1.10846e-07,1.26383e-05,1.17658e-04,2.88290e-04,1.78295e-06,6.59705e-05,1.75873e-06,5.98067e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.77828e-02,2.43220e-12,9.72747e-01,1.40605e-19,1.00000e-99,1.00000e-99,3.80189e-31,1.11944e-04,3.53997e-05,5.18800e-03,1.84077e-07,8.35603e-05,6.63743e-06,2.68534e-11,2.60016e-12,8.89201e-04,2.67301e-08,2.14783e-05,1.36144e-04,2.88403e-04,9.28966e-08,4.34510e-05,2.39332e-06,8.39460e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08389e+06,39.08459,25763.21147,5.97640,48.81480,-4.52918,2.65263,61.58324,40.11653,275.88400,0.50149,12.00000,11.65678,-7.22723,-10.90982,-10.24921,7.33771,9.02493,7.31272,-0.46975,8.11857,7.16203,7.61811,6.81159,7.72492,7.71492,3.52257e-01,8.22053e-08,6.39293e-01,1.46127e-19,8.89713e-98,1.98134e-22,3.47008e-25,7.09333e-05,2.28129e-05,5.22276e-03,2.03822e-07,1.08091e-04,8.18880e-06,3.48498e-11,2.26913e-12,9.14092e-04,1.10843e-07,1.26380e-05,1.17658e-04,2.88290e-04,1.78279e-06,6.59705e-05,1.75857e-06,5.98067e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.77419e-02,2.41546e-12,9.72747e-01,1.40281e-19,1.00000e-99,1.00000e-99,3.81066e-31,1.11944e-04,3.53997e-05,5.18800e-03,1.83654e-07,8.35603e-05,6.63743e-06,2.68534e-11,2.60016e-12,8.89201e-04,2.67301e-08,2.14783e-05,1.36144e-04,2.88403e-04,9.28966e-08,4.34510e-05,2.39332e-06,8.41395e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08401e+06,39.08084,25758.41119,5.97641,48.83350,-4.52872,2.65225,61.52466,40.17019,275.80200,0.50155,12.00000,11.65680,-7.22630,-10.90533,-10.24995,7.33772,9.02494,7.31273,-0.46981,8.11858,7.16204,7.61812,6.81160,7.72493,7.71493,3.52249e-01,8.22110e-08,6.39308e-01,1.46437e-19,8.67661e-99,1.97793e-22,3.45517e-25,7.09333e-05,2.28129e-05,5.22276e-03,2.03822e-07,1.08091e-04,8.18880e-06,3.48450e-11,2.26877e-12,9.14092e-04,1.10843e-07,1.26380e-05,1.17658e-04,2.88290e-04,1.78263e-06,6.59705e-05,1.75837e-06,5.98067e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.77011e-02,2.39883e-12,9.74990e-01,1.39637e-19,1.00000e-99,1.00000e-99,3.81066e-31,1.11944e-04,3.54813e-05,5.18800e-03,1.83654e-07,8.33681e-05,6.63743e-06,2.68534e-11,2.60615e-12,8.89201e-04,2.66686e-08,2.14783e-05,1.36144e-04,2.88403e-04,9.28966e-08,4.34510e-05,2.39332e-06,8.41395e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08414e+06,39.07710,25754.36889,5.97641,48.84940,-4.52804,2.65193,61.18626,40.40553,275.72800,0.50160,12.00000,11.65682,-7.22538,-10.90089,-10.25069,7.33773,9.02495,7.31274,-0.46987,8.11859,7.16205,7.61813,6.81162,7.72494,7.71494,3.52241e-01,8.22167e-08,6.39323e-01,1.46744e-19,1.58099e-99,1.97451e-22,3.44041e-25,7.09333e-05,2.28134e-05,5.22276e-03,2.03822e-07,1.08091e-04,8.18861e-06,3.48410e-11,2.26840e-12,9.14092e-04,1.10841e-07,1.26380e-05,1.17658e-04,2.88290e-04,1.78246e-06,6.59705e-05,1.75821e-06,5.98081e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.76198e-02,2.38781e-12,9.74990e-01,1.39316e-19,1.00000e-99,1.00000e-99,3.81944e-31,1.11944e-04,3.54813e-05,5.18800e-03,1.83654e-07,8.33681e-05,6.63743e-06,2.68534e-11,2.60615e-12,8.89201e-04,2.66686e-08,2.14783e-05,1.36144e-04,2.88403e-04,9.28966e-08,4.34510e-05,2.39332e-06,8.41395e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
4.08426e+06,39.07335,25750.73196,5.97642,48.86370,-4.52763,2.65163,60.85821,40.63530,275.66000,0.50166,12.00000,11.65684,-7.22446,-10.89647,-10.25141,7.33776,9.02497,7.31275,-0.46991,8.11861,7.16208,7.61815,6.81163,7.72496,7.71496,3.52225e-01,8.22224e-08,6.39323e-01,1.47048e-19,1.00000e-99,1.97115e-22,3.42586e-25,7.09349e-05,2.28134e-05,5.22276e-03,2.03822e-07,1.08089e-04,8.18861e-06,3.48369e-11,2.26809e-12,9.14092e-04,1.10838e-07,1.26378e-05,1.17660e-04,2.88290e-04,1.78230e-06,6.59705e-05,1.75800e-06,5.98081e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,1.75792e-02,2.37137e-12,9.74990e-01,1.38676e-19,1.00000e-99,1.00000e-99,3.81944e-31,1.11944e-04,3.54813e-05,5.18800e-03,1.83654e-07,8.33681e-05,6.63743e-06,2.68534e-11,2.61216e-12,8.89201e-04,2.66686e-08,2.14783e-05,1.36144e-04,2.88403e-04,9.28966e-08,4.34510e-05,2.39332e-06,8.41395e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
