line time mass lg(L) lg(Teff) 1H_surf 4He_surf 12C_surf 13C_surf 14N_surf 16O_surf 17O_surf 18O_surf 20Ne_surf 22Ne_surf 26Al_surf Mcc/Mt lg(Teff) lg(Md) lg(rhoc) lg(Tc) 1H_cen 4He_cen 12C_cen 13C_cen 14N_cen 16O_cen 17O_cen 18O_cen 20Ne_cen 22Ne_cen 26Al_cen Omeg_surf Omeg_cen Rp/Req Md/Md(0) v_crit1 v_crit2 v_equa Om/Om_cr Gamma_Ed lg(Mdot_mech) L_tot 
301 0.387930276774625E+07 13.797973 5.541097 4.712389 0.0000000E+00 0.3710227E+00 4.8566156E-01 6.9255214E-12 1.3066175E-17 1.2523990E-01 3.2097147E-11 4.0534692E-16 1.7437105E-03 1.2352846E-02 5.914E-07 0.7555 5.148619 -4.733 2.903627 8.384058 0.0000000E+00 0.1168374E+00 4.5760999E-01 2.1976234E-11 5.1546580E-22 4.0718980E-01 1.2166278E-12 3.6312753E-15 1.7689670E-03 1.0926536E-02 1.050E-08 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387266 0.0000000E+00 0.0000000000E+00
302 0.388067300263452E+07 13.772764 5.540393 4.713603 0.0000000E+00 0.3690624E+00 4.8645437E-01 6.9710930E-12 1.2237611E-17 1.2640684E-01 3.1887594E-11 4.0896387E-16 1.7437233E-03 1.2349643E-02 5.862E-07 0.7501 5.148900 -4.737 2.906181 8.384765 0.0000000E+00 0.1144727E+00 4.5520772E-01 2.2275023E-11 4.6030290E-22 4.1194741E-01 1.0873381E-12 3.7724270E-15 1.7703332E-03 1.0882993E-02 9.167E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387347 0.0000000E+00 0.0000000000E+00
303 0.388209494449970E+07 13.746836 5.539612 4.714761 0.0000000E+00 0.3671661E+00 4.8721879E-01 7.0153123E-12 1.1451205E-17 1.2753812E-01 3.1684426E-11 4.1248005E-16 1.7437358E-03 1.2346534E-02 5.811E-07 0.7535 5.149130 -4.741 2.908873 8.385510 0.0000000E+00 0.1120630E+00 4.5268965E-01 2.2593417E-11 4.0829658E-22 4.1686522E-01 9.6469956E-13 3.9253610E-15 1.7718178E-03 1.0836871E-02 7.938E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387380 0.0000000E+00 0.0000000000E+00
304 0.388349103287642E+07 13.721609 5.538808 4.715894 0.0000000E+00 0.3652175E+00 4.8800281E-01 7.0608340E-12 1.0652221E-17 1.2870210E-01 3.1475375E-11 4.1610376E-16 1.7437487E-03 1.2343333E-02 5.760E-07 0.7522 5.149342 -4.745 2.911491 8.386234 0.0000000E+00 0.1096920E+00 4.5014217E-01 2.2892764E-11 3.6043749E-22 4.2177350E-01 8.5275482E-13 4.0820892E-15 1.7733773E-03 1.0789665E-02 6.848E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387374 0.0000000E+00 0.0000000000E+00
305 0.388491297474160E+07 13.696145 5.538079 4.717007 0.0000000E+00 0.3633757E+00 4.8874380E-01 7.1038635E-12 9.8973626E-18 1.2980233E-01 3.1277773E-11 4.1952922E-16 1.7437608E-03 1.2340308E-02 5.710E-07 0.7539 5.149489 -4.749 2.914206 8.386987 0.0000000E+00 0.1072993E+00 4.4749944E-01 2.3206710E-11 3.1610839E-22 4.2679808E-01 7.4854329E-13 4.2496087E-15 1.7750578E-03 1.0740107E-02 5.863E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387444 0.0000000E+00 0.0000000000E+00
306 0.388633491660678E+07 13.670909 5.537346 4.718215 0.0000000E+00 0.3613912E+00 4.8950720E-01 7.1518673E-12 9.2108425E-18 1.3102284E-01 3.1058647E-11 4.2346206E-16 1.7437753E-03 1.2336907E-02 5.657E-07 0.7484 5.149795 -4.753 2.916943 8.387753 0.0000000E+00 0.1049110E+00 4.4478828E-01 2.3525079E-11 2.7562229E-22 4.3188625E-01 6.5326735E-13 4.4268756E-15 1.7768525E-03 1.0688583E-02 4.988E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387504 0.0000000E+00 0.0000000000E+00
307 0.388778271196043E+07 13.645449 5.536603 4.719403 0.0000000E+00 0.3594969E+00 4.9023441E-01 7.1977551E-12 8.5608218E-18 1.3218927E-01 3.0849233E-11 4.2722602E-16 1.7437892E-03 1.2333656E-02 5.606E-07 0.7517 5.150056 -4.757 2.919766 8.388544 0.0000000E+00 0.1025220E+00 4.4200123E-01 2.3856098E-11 2.3886975E-22 4.3705054E-01 5.6646383E-13 4.6154909E-15 1.7787742E-03 1.0634886E-02 4.214E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387564 0.0000000E+00 0.0000000000E+00
308 0.388923050731407E+07 13.620224 5.535884 4.720589 0.0000000E+00 0.3575338E+00 4.9098675E-01 7.2453697E-12 7.8918560E-18 1.3339936E-01 3.0631986E-11 4.3113556E-16 1.7438037E-03 1.2330280E-02 5.553E-07 0.7505 5.150295 -4.761 2.922590 8.389337 0.0000000E+00 0.1001300E+00 4.3913469E-01 2.4178452E-11 2.0534876E-22 4.4229662E-01 4.8762240E-13 4.8131392E-15 1.7808362E-03 1.0578833E-02 3.533E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387639 0.0000000E+00 0.0000000000E+00
309 0.389067830266770E+07 13.595228 5.535179 4.721707 0.0000000E+00 0.3557160E+00 4.9168339E-01 7.2894659E-12 7.2725619E-18 1.3452002E-01 3.0430793E-11 4.3475638E-16 1.7438170E-03 1.2327155E-02 5.504E-07 0.7497 5.150476 -4.765 2.925455 8.390143 0.0000000E+00 0.9776008E-01 4.3621754E-01 2.4506847E-11 1.7556661E-22 4.4757088E-01 4.1732174E-13 5.0213962E-15 1.7830269E-03 1.0520915E-02 2.944E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387722 0.0000000E+00 0.0000000000E+00
310 0.389215195150980E+07 13.570016 5.534372 4.722904 0.0000000E+00 0.3538491E+00 4.9236556E-01 7.3352916E-12 6.7860967E-18 1.3570410E-01 3.0218817E-11 4.3872308E-16 1.7438322E-03 1.2323807E-02 5.453E-07 0.7467 5.150817 -4.769 2.928389 8.390974 0.0000000E+00 0.9535588E-01 4.3317867E-01 2.4841052E-11 1.4856247E-22 4.5300026E-01 3.5359630E-13 5.2448309E-15 1.7854142E-03 1.0459573E-02 2.426E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387721 0.0000000E+00 0.0000000000E+00
311 0.389362560035190E+07 13.545027 5.533693 4.724088 0.0000000E+00 0.3520761E+00 4.9301140E-01 7.3788446E-12 6.3331469E-18 1.3683061E-01 3.0017180E-11 4.4250524E-16 1.7438466E-03 1.2320619E-02 5.404E-07 0.7514 5.151091 -4.773 2.931358 8.391817 0.0000000E+00 0.9299281E-01 4.3011178E-01 2.5180572E-11 1.2510916E-22 4.5841610E-01 2.9808497E-13 5.4788411E-15 1.7879363E-03 1.0396609E-02 1.990E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387830 0.0000000E+00 0.0000000000E+00
312 0.389512510268246E+07 13.519825 5.532956 4.725011 0.0000000E+00 0.3502535E+00 4.9367467E-01 7.4236279E-12 5.8704696E-18 1.3798933E-01 2.9809791E-11 4.4639821E-16 1.7438615E-03 1.2317339E-02 5.354E-07 0.7486 5.151381 -4.776 2.934414 8.392686 0.0000000E+00 0.9058864E-01 4.2690911E-01 2.5523737E-11 1.0407908E-22 4.6400783E-01 2.4833080E-13 5.7303449E-15 1.7906980E-03 1.0329659E-02 1.611E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387894 0.0000000E+00 0.0000000000E+00
313 0.389662460501301E+07 13.494844 5.532305 4.726174 0.0000000E+00 0.3485561E+00 4.9429232E-01 7.4653371E-12 5.4398624E-18 1.3906855E-01 2.9616632E-11 4.5002436E-16 1.7438754E-03 1.2314284E-02 5.307E-07 0.7479 5.151589 -4.780 2.937503 8.393566 0.0000000E+00 0.8820628E-01 4.2365156E-01 2.5867816E-11 8.5927465E-23 4.6963199E-01 2.0532431E-13 5.9948095E-15 1.7936471E-03 1.0260277E-02 1.294E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388029 0.0000000E+00 0.0000000000E+00
314 0.389812410734357E+07 13.470086 5.531600 4.727424 0.0000000E+00 0.3466472E+00 4.9495237E-01 7.5154001E-12 5.0607173E-18 1.4031669E-01 2.9394401E-11 4.5437785E-16 1.7438925E-03 1.2310701E-02 5.254E-07 0.7450 5.151971 -4.784 2.940632 8.394465 0.0000000E+00 0.8583367E-01 4.2032292E-01 2.6216485E-11 7.0319586E-23 4.7531673E-01 1.6828373E-13 6.2754867E-15 1.7968167E-03 1.0187950E-02 1.030E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388113 0.0000000E+00 0.0000000000E+00
315 0.389964946316258E+07 13.445135 5.530913 4.728614 0.0000000E+00 0.3448440E+00 4.9557467E-01 7.5628007E-12 4.7061959E-18 1.4149693E-01 2.9184301E-11 4.5849984E-16 1.7439088E-03 1.2307311E-02 5.204E-07 0.7479 5.152289 -4.788 2.943877 8.395397 0.0000000E+00 0.8345326E-01 4.1689661E-01 2.6579046E-11 5.6952002E-23 4.8110599E-01 1.3645395E-13 6.5762745E-15 1.8002514E-03 1.0111971E-02 8.103E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388218 0.0000000E+00 0.0000000000E+00
316 0.390117481898159E+07 13.420417 5.530246 4.729817 0.0000000E+00 0.3429400E+00 4.9623011E-01 7.6130080E-12 4.3369857E-18 1.4274488E-01 2.8962200E-11 4.6286596E-16 1.7439260E-03 1.2303724E-02 5.152E-07 0.7467 5.152605 -4.792 2.947106 8.396326 0.0000000E+00 0.8107762E-01 4.1338950E-01 2.6920397E-11 4.5574681E-23 4.8697036E-01 1.0946331E-13 6.8914611E-15 1.8039593E-03 1.0032507E-02 6.306E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388336 0.0000000E+00 0.0000000000E+00
317 0.390272602828907E+07 13.395515 5.529565 4.730983 0.0000000E+00 0.3411503E+00 4.9684612E-01 7.6602026E-12 3.9900901E-18 1.4391790E-01 2.8753437E-11 4.6697008E-16 1.7439422E-03 1.2300353E-02 5.102E-07 0.7447 5.152850 -4.796 2.950467 8.397296 0.0000000E+00 0.7867993E-01 4.0975894E-01 2.7277408E-11 3.5989996E-23 4.9297903E-01 8.6622675E-14 7.2319186E-15 1.8080134E-03 9.9483993E-03 4.836E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388448 0.0000000E+00 0.0000000000E+00
318 0.390427723759654E+07 13.370850 5.528936 4.732541 0.0000000E+00 0.3391491E+00 4.9749478E-01 7.7158352E-12 3.6972624E-18 1.4526970E-01 2.8514593E-11 4.7189761E-16 1.7439623E-03 1.2296406E-02 5.047E-07 0.7460 5.153284 -4.801 2.953870 8.398286 0.0000000E+00 0.7630641E-01 4.0607354E-01 2.7637877E-11 2.8141182E-23 4.9901745E-01 6.7880881E-14 7.5920511E-15 1.8123706E-03 9.8609745E-03 3.672E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388602 0.0000000E+00 0.0000000000E+00
319 0.390585430039247E+07 13.346021 5.528278 4.733794 0.0000000E+00 0.3372300E+00 4.9811586E-01 7.7692557E-12 3.4187739E-18 1.4656703E-01 2.8285414E-11 4.7663130E-16 1.7439815E-03 1.2292617E-02 4.994E-07 0.7468 5.153648 -4.805 2.957397 8.399314 0.0000000E+00 0.7390700E-01 4.0225356E-01 2.8003200E-11 2.1654035E-23 5.0521489E-01 5.2359336E-14 7.9803231E-15 1.8171574E-03 9.7681580E-03 2.741E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388735 0.0000000E+00 0.0000000000E+00
320 0.390743136318839E+07 13.321437 5.527663 4.735032 0.0000000E+00 0.3352657E+00 4.9875056E-01 7.8240030E-12 3.1360632E-18 1.4789587E-01 2.8050711E-11 4.8148464E-16 1.7440013E-03 1.2288734E-02 4.939E-07 0.7461 5.154030 -4.809 2.960957 8.400355 0.0000000E+00 0.7153137E-01 3.9837612E-01 2.8356819E-11 1.6463058E-23 5.1144493E-01 3.9929692E-14 8.3876024E-15 1.8223184E-03 9.6715624E-03 2.023E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.388902 0.0000000E+00 0.0000000000E+00
321 0.390903427947278E+07 13.296697 5.526965 4.736485 0.0000000E+00 0.3334173E+00 4.9934775E-01 7.8755243E-12 2.8701803E-18 1.4914636E-01 2.7829849E-11 4.8605211E-16 1.7440199E-03 1.2285080E-02 4.888E-07 0.7441 5.154344 -4.814 2.964665 8.401442 0.0000000E+00 0.6913211E-01 3.9436184E-01 2.8712484E-11 1.2296135E-23 5.1783382E-01 2.9922848E-14 8.8262704E-15 1.8280021E-03 9.5690106E-03 1.466E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.389000 0.0000000E+00 0.0000000000E+00
322 0.391063719575717E+07 13.272199 5.526357 4.737786 0.0000000E+00 0.3315379E+00 4.9991645E-01 7.9290812E-12 2.6474299E-18 1.5045640E-01 2.7600599E-11 4.9099782E-16 1.7440409E-03 1.2281189E-02 4.835E-07 0.7448 5.154825 -4.818 2.968434 8.402552 0.0000000E+00 0.6675617E-01 3.9028734E-01 2.9060108E-11 9.0637871E-24 5.2425833E-01 2.2142177E-14 9.2883671E-15 1.8341541E-03 9.4621831E-03 1.049E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.389172 0.0000000E+00 0.0000000000E+00
323 0.391226596553001E+07 13.247541 5.525782 4.739062 0.0000000E+00 0.3297310E+00 5.0046160E-01 7.9806171E-12 2.4352249E-18 1.5171741E-01 2.7380014E-11 4.9576478E-16 1.7440611E-03 1.2277441E-02 4.784E-07 0.7431 5.155245 -4.822 2.972377 8.403719 0.0000000E+00 0.6435954E-01 3.8607516E-01 2.9410122E-11 6.5539104E-24 5.3083935E-01 1.6077415E-14 9.7861322E-15 1.8409467E-03 9.3488482E-03 7.362E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.389380 0.0000000E+00 0.0000000000E+00
324 0.391389473530286E+07 13.223119 5.525199 4.740353 0.0000000E+00 0.3278974E+00 5.0101402E-01 8.0329405E-12 2.2208724E-18 1.5299789E-01 2.7156066E-11 5.0060862E-16 1.7440817E-03 1.2273634E-02 4.732E-07 0.7409 5.155682 -4.826 2.976390 8.404911 0.0000000E+00 0.6198143E-01 3.8179204E-01 2.9746147E-11 4.6668512E-24 5.3747126E-01 1.1502794E-14 1.0309923E-14 1.8483424E-03 9.2305151E-03 5.089E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.389576 0.0000000E+00 0.0000000000E+00
325 0.391554935856416E+07 13.198544 5.524615 4.741588 0.0000000E+00 0.3261703E+00 5.0153427E-01 8.0822248E-12 2.0190559E-18 1.5420402E-01 2.6945125E-11 5.0517142E-16 1.7441010E-03 1.2270048E-02 4.683E-07 0.7421 5.156037 -4.830 2.980576 8.406156 0.0000000E+00 0.5959418E-01 3.7738668E-01 3.0077944E-11 3.2587564E-24 5.4423253E-01 8.0733795E-15 1.0870486E-14 1.8565030E-03 9.1055299E-03 3.449E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.389777 0.0000000E+00 0.0000000000E+00
326 0.391720398182546E+07 13.174200 5.524061 4.742921 0.0000000E+00 0.3243167E+00 5.0205520E-01 8.1375590E-12 1.8609199E-18 1.5553595E-01 2.6714818E-11 5.1040676E-16 1.7441239E-03 1.2266023E-02 4.630E-07 0.7429 5.156594 -4.834 2.984873 8.407444 0.0000000E+00 0.5722099E-01 3.7290042E-01 3.0398062E-11 2.2361018E-24 5.5105876E-01 5.5715900E-15 1.1463014E-14 1.8654454E-03 8.9747355E-03 2.299E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.390000 0.0000000E+00 0.0000000000E+00
327 0.391888445857522E+07 13.149715 5.523541 4.744504 0.0000000E+00 0.3225012E+00 5.0256240E-01 8.1919510E-12 1.7107317E-18 1.5684349E-01 2.6488933E-11 5.1556160E-16 1.7441465E-03 1.2262066E-02 4.578E-07 0.7421 5.157107 -4.839 2.989360 8.408793 0.0000000E+00 0.5483669E-01 3.6828356E-01 3.0713844E-11 1.5015216E-24 5.5802432E-01 3.7635731E-15 1.2097411E-14 1.8753690E-03 8.8364587E-03 1.499E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.390259 0.0000000E+00 0.0000000000E+00
328 0.392059078881343E+07 13.125096 5.522882 4.745831 0.0000000E+00 0.3206677E+00 5.0307430E-01 8.2469055E-12 1.5595795E-18 1.5816436E-01 2.6260769E-11 5.2077069E-16 1.7441693E-03 1.2258068E-02 4.526E-07 0.7398 5.157659 -4.843 2.994042 8.410205 0.0000000E+00 0.5243294E-01 3.6351470E-01 3.0737721E-11 9.6352319E-25 5.6515856E-01 2.4563791E-15 1.2559685E-14 1.8864625E-03 8.6896545E-03 9.568E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.390398 0.0000000E+00 0.0000000000E+00
329 0.392229711905163E+07 13.100717 5.522438 4.747141 0.0000000E+00 0.3189556E+00 5.0355223E-01 8.2982225E-12 1.4185296E-18 1.5939777E-01 2.6047717E-11 5.2563515E-16 1.7441906E-03 1.2254335E-02 4.477E-07 0.7405 5.158116 -4.847 2.998871 8.411663 0.0000000E+00 0.5005683E-01 3.5868709E-01 3.1024998E-11 6.2311083E-25 5.7232167E-01 1.5994096E-15 1.3263113E-14 1.8986487E-03 8.5368597E-03 6.014E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.390725 0.0000000E+00 0.0000000000E+00
330 0.392400344928982E+07 13.076567 5.521994 4.748577 0.0000000E+00 0.3171086E+00 5.0403120E-01 8.3366508E-12 1.3106162E-18 1.6076505E-01 2.5807492E-11 5.2972084E-16 1.7442158E-03 1.2250129E-02 4.424E-07 0.7384 5.158791 -4.851 3.003873 8.413186 0.0000000E+00 0.4769542E-01 3.5377638E-01 3.1303855E-11 3.9503191E-25 5.7955051E-01 1.0210522E-15 1.4010036E-14 1.9121472E-03 8.3769489E-03 3.706E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.391046 0.0000000E+00 0.0000000000E+00
331 0.392576665720263E+07 13.051860 5.521520 4.750237 0.0000000E+00 0.3152481E+00 5.0450783E-01 8.3726740E-12 1.2089337E-18 1.6214804E-01 2.5563882E-11 5.3365195E-16 1.7442416E-03 1.2245864E-02 4.371E-07 0.7388 5.159432 -4.856 3.009213 8.414817 0.0000000E+00 0.4528188E-01 3.4863919E-01 3.1570499E-11 2.4190077E-25 5.8705372E-01 6.2995935E-16 1.4821754E-14 1.9275846E-03 8.2047666E-03 2.206E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.391359 0.0000000E+00 0.0000000000E+00
332 0.392750142627813E+07 13.027792 5.521115 4.751655 0.0000000E+00 0.3134317E+00 5.0497289E-01 8.4077142E-12 1.1099989E-18 1.6349859E-01 2.5325958E-11 5.3748107E-16 1.7442667E-03 1.2241699E-02 4.319E-07 0.7370 5.160110 -4.860 3.014682 8.416493 0.0000000E+00 0.4292229E-01 3.4350028E-01 3.1806897E-11 1.4599303E-25 5.9450218E-01 3.8304363E-16 1.5665464E-14 1.9445384E-03 8.0274087E-03 1.295E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.391717 0.0000000E+00 0.0000000000E+00
333 0.392929307302824E+07 13.003179 5.520646 4.753044 0.0000000E+00 0.3116706E+00 5.0542374E-01 8.4416610E-12 1.0141457E-18 1.6480807E-01 2.5095261E-11 5.4119178E-16 1.7442911E-03 1.2237660E-02 4.268E-07 0.7375 5.160746 -4.864 3.020538 8.418292 0.0000000E+00 0.4051206E-01 3.3813081E-01 3.2047038E-11 8.4947242E-26 6.0222669E-01 2.2442950E-16 1.6588879E-14 1.9640735E-03 7.8365582E-03 7.327E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.392034 0.0000000E+00 0.0000000000E+00
334 0.393108471977835E+07 12.978802 5.520297 4.754575 0.0000000E+00 0.3098725E+00 5.0584994E-01 8.4947539E-12 9.3780832E-19 1.6617918E-01 2.4855716E-11 5.4649075E-16 1.7443183E-03 1.2233365E-02 4.216E-07 0.7354 5.161602 -4.868 3.026625 8.420174 0.0000000E+00 0.3812233E-01 3.3268686E-01 3.2264385E-11 4.8281138E-26 6.1000106E-01 1.2837905E-16 1.7567835E-14 1.9860443E-03 7.6369478E-03 4.049E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.392455 0.0000000E+00 0.0000000000E+00
335 0.393287636652846E+07 12.954661 5.519968 4.756357 0.0000000E+00 0.3081143E+00 5.0625802E-01 8.5513481E-12 8.6862896E-19 1.6752854E-01 2.4620469E-11 5.5205555E-16 1.7443453E-03 1.2229121E-02 4.165E-07 0.7357 5.162419 -4.873 3.033006 8.422153 0.0000000E+00 0.3575729E-01 3.2718069E-01 3.2476354E-11 2.6866070E-26 6.1780852E-01 7.1726542E-17 1.8608938E-14 2.0108038E-03 7.4287338E-03 2.188E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.392889 0.0000000E+00 0.0000000000E+00
336 0.393469645211587E+07 12.930374 5.519554 4.757902 0.0000000E+00 0.3063562E+00 5.0666598E-01 8.6079873E-12 7.9951361E-19 1.6887788E-01 2.4385231E-11 5.5762395E-16 1.7443724E-03 1.2224878E-02 4.115E-07 0.7335 5.163304 -4.877 3.039770 8.424256 0.0000000E+00 0.3337393E-01 3.2151318E-01 3.2657652E-11 1.4434602E-26 6.2578930E-01 3.8636459E-17 1.9727313E-14 2.0393693E-03 7.2074612E-03 1.142E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.393252 0.0000000E+00 0.0000000000E+00
337 0.393654497654059E+07 12.905943 5.519327 4.759448 0.0000000E+00 0.3046647E+00 5.0705846E-01 8.6624955E-12 7.3303255E-19 1.7017614E-01 2.4158899E-11 5.6298263E-16 1.7443985E-03 1.2220795E-02 4.065E-07 0.7337 5.164152 -4.881 3.047022 8.426518 0.0000000E+00 0.3097737E-01 3.1569480E-01 3.2845419E-11 7.5174358E-27 6.3392696E-01 2.0058491E-17 2.0946711E-14 2.0724958E-03 6.9727060E-03 5.751E-14 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.393790 0.0000000E+00 0.0000000000E+00
338 0.393839350096530E+07 12.881739 5.519128 4.761130 0.0000000E+00 0.3028256E+00 5.0745211E-01 8.7247671E-12 6.8287462E-19 1.7162064E-01 2.3917310E-11 5.6929108E-16 1.7444292E-03 1.2216182E-02 4.012E-07 0.7314 5.165270 -4.885 3.054691 8.428925 0.0000000E+00 0.2859874E-01 3.0980321E-01 3.3024597E-11 3.8241183E-27 6.4211259E-01 1.0087934E-17 2.2256582E-14 2.1107140E-03 6.7266922E-03 2.814E-14 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.394350 0.0000000E+00 0.0000000000E+00
339 0.394027046422732E+07 12.857416 5.518976 4.763083 0.0000000E+00 0.3009212E+00 5.0784602E-01 8.7905064E-12 6.4013251E-19 1.7313027E-01 2.3668989E-11 5.7602468E-16 1.7444619E-03 1.2211334E-02 3.957E-07 0.7288 5.166384 -4.890 3.062959 8.431528 0.0000000E+00 0.2620682E-01 3.0376375E-01 3.3190900E-11 1.8912060E-27 6.5044958E-01 4.8609906E-18 2.3684720E-14 2.1557333E-03 6.4654205E-03 1.324E-14 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.394957 0.0000000E+00 0.0000000000E+00
340 0.394214742748934E+07 12.833339 5.518891 4.764846 0.0000000E+00 0.2990499E+00 5.0823307E-01 8.8551007E-12 5.9813482E-19 1.7461362E-01 2.3424993E-11 5.8264100E-16 1.7444941E-03 1.2206570E-02 3.903E-07 0.7290 5.167603 -4.894 3.071792 8.434320 0.0000000E+00 0.2383282E-01 2.9765918E-01 3.3359130E-11 9.2557305E-28 6.5882332E-01 2.2584918E-18 2.5237605E-14 2.2085848E-03 6.1913603E-03 6.029E-15 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.395621 0.0000000E+00 0.0000000000E+00
341 0.394405282958866E+07 12.809142 5.518873 4.766631 0.0000000E+00 0.2972362E+00 5.0860821E-01 8.9177072E-12 5.5742958E-19 1.7605131E-01 2.3188506E-11 5.8905370E-16 1.7445253E-03 1.2201953E-02 3.851E-07 0.7292 5.168846 -4.898 3.081431 8.437376 0.0000000E+00 0.2144678E-01 2.9141765E-01 3.3542109E-11 4.5126388E-28 6.6733187E-01 9.9903456E-19 2.6961864E-14 2.2721140E-03 5.9000494E-03 2.628E-15 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.396351 0.0000000E+00 0.0000000000E+00
342 0.394595823168798E+07 12.785177 5.518963 4.768875 0.0000000E+00 0.2953872E+00 5.0895627E-01 8.9824192E-12 5.2200180E-19 1.7755132E-01 2.2945378E-11 5.9593663E-16 1.7445597E-03 1.2197059E-02 3.798E-07 0.7251 5.170413 -4.903 3.091917 8.440718 0.0000000E+00 0.1907449E-01 2.8511342E-01 3.3763157E-11 2.2568900E-28 6.7587309E-01 4.2261250E-19 2.8888876E-14 2.3487103E-03 5.5933192E-03 1.102E-15 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.397177 0.0000000E+00 0.0000000000E+00
