line time mass lg(L) lg(Teff) 1H_surf 4He_surf 12C_surf 13C_surf 14N_surf 16O_surf 17O_surf 18O_surf 20Ne_surf 22Ne_surf 26Al_surf Mcc/Mt lg(Teff) lg(Md) lg(rhoc) lg(Tc) 1H_cen 4He_cen 12C_cen 13C_cen 14N_cen 16O_cen 17O_cen 18O_cen 20Ne_cen 22Ne_cen 26Al_cen Omeg_surf Omeg_cen Rp/Req Md/Md(0) v_crit1 v_crit2 v_equa Om/Om_cr Gamma_Ed lg(Mdot_mech) L_tot 
299 0.486753547431866E+07 14.540540 5.556997 4.438740 0.3694158E+00 0.6168687E+00 4.6147951E-05 1.2672335E-05 8.0105805E-03 3.3285931E-04 1.3625823E-06 8.0350967E-10 1.8180154E-03 5.4174415E-07 6.262E-06 0.7991 4.438740 -5.653 2.899653 8.383877 0.0000000E+00 0.1216036E+00 4.5683674E-01 2.4824240E-11 9.5120053E-09 4.0322153E-01 2.6544743E-12 1.5564648E-08 1.7776272E-03 1.1091970E-02 1.059E-08 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.522011 0.0000000E+00 0.0000000000E+00
300 0.487963475967140E+07 14.506511 5.558685 4.480093 0.3542507E+00 0.6320430E+00 4.6888414E-05 1.2767603E-05 8.0756643E-03 2.5763592E-04 1.0859828E-06 6.4599859E-10 1.8151959E-03 3.8762396E-07 7.104E-06 0.7649 4.480093 -5.481 2.903138 8.385554 0.0000000E+00 0.1191982E+00 4.3040665E-01 2.1308585E-11 6.4959207E-12 4.3199090E-01 2.1927114E-12 7.0828791E-11 1.7875713E-03 1.0790638E-02 1.412E-08 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.519456 0.0000000E+00 0.0000000000E+00
301 0.488097749620579E+07 14.501982 5.559143 4.484591 0.3518007E+00 0.6344940E+00 4.7107860E-05 1.2812218E-05 8.0832089E-03 2.4869703E-04 1.0532593E-06 6.3234466E-10 1.8147363E-03 3.7810407E-07 7.223E-06 0.7652 4.484591 -5.464 2.905280 8.386309 0.0000000E+00 0.1168384E+00 4.2824954E-01 2.1635963E-11 7.3934690E-12 4.3649790E-01 1.9542441E-12 1.2680330E-10 1.7891404E-03 1.0745157E-02 1.225E-08 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.519226 0.0000000E+00 0.0000000000E+00
302 0.488234464613170E+07 14.497179 5.559609 4.489528 0.3492425E+00 0.6370534E+00 4.7334497E-05 1.2858154E-05 8.0910902E-03 2.3936349E-04 1.0192332E-06 6.1813035E-10 1.8142563E-03 3.6815233E-07 7.346E-06 0.7656 4.489528 -5.445 2.907471 8.387082 0.0000000E+00 0.1144631E+00 4.2600811E-01 2.1969431E-11 2.5471005E-12 4.4110413E-01 1.7509470E-12 1.1488967E-11 1.7908283E-03 1.0697447E-02 1.056E-08 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.518971 0.0000000E+00 0.0000000000E+00
303 0.488373620944915E+07 14.492077 5.560078 4.494806 0.3465694E+00 0.6397277E+00 4.7569755E-05 1.2905687E-05 8.0993273E-03 2.2961103E-04 9.8383045E-07 6.0336072E-10 1.8137549E-03 3.5774118E-07 7.476E-06 0.7659 4.494806 -5.427 2.909733 8.387878 0.0000000E+00 0.1120493E+00 4.2365966E-01 2.2311568E-11 2.0755806E-12 4.4585523E-01 1.4827366E-12 3.2271003E-12 1.7926602E-03 1.0646948E-02 9.017E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.518685 0.0000000E+00 0.0000000000E+00
304 0.488510335937507E+07 14.486826 5.560573 4.501288 0.3433593E+00 0.6429388E+00 4.7915822E-05 1.2985626E-05 8.1067538E-03 2.2059623E-04 9.4986397E-07 5.9291793E-10 1.8131479E-03 3.5227085E-07 7.614E-06 0.7663 4.501288 -5.405 2.911985 8.388670 0.0000000E+00 0.1096941E+00 4.2129675E-01 2.2651474E-11 4.3109749E-12 4.5056200E-01 1.2961783E-12 5.2851172E-11 1.7945727E-03 1.0595562E-02 7.675E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.518226 0.0000000E+00 0.0000000000E+00
305 0.488649492269252E+07 14.481194 5.561053 4.508391 0.3398906E+00 0.6464087E+00 4.8295769E-05 1.3074877E-05 8.1144240E-03 2.1124748E-04 9.1456152E-07 5.8272654E-10 1.8124913E-03 3.4736382E-07 7.760E-06 0.7667 4.508391 -5.382 2.914291 8.389481 0.0000000E+00 0.1073140E+00 4.1883569E-01 2.2996307E-11 2.5189627E-12 4.5539114E-01 1.1195179E-12 3.7544754E-11 1.7966418E-03 1.0541396E-02 6.475E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.517661 0.0000000E+00 0.0000000000E+00
306 0.488791089940151E+07 14.475150 5.561550 4.516095 0.3361903E+00 0.6501102E+00 4.8707084E-05 1.3172616E-05 8.1224190E-03 2.0147692E-04 8.7752271E-07 5.7235940E-10 1.8117911E-03 3.4259158E-07 7.915E-06 0.7671 4.516095 -5.358 2.916669 8.390316 0.0000000E+00 0.1049102E+00 4.1627393E-01 2.3349504E-11 2.4145787E-11 4.6034394E-01 1.0021329E-12 4.5985287E-10 1.7988827E-03 1.0484277E-02 5.411E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.517039 0.0000000E+00 0.0000000000E+00
307 0.488932687611050E+07 14.468757 5.562057 4.524534 0.3318190E+00 0.6544827E+00 4.9270967E-05 1.3316822E-05 8.1298561E-03 1.9208530E-04 8.3851847E-07 5.6445586E-10 1.8109653E-03 3.4210644E-07 8.082E-06 0.7675 4.524534 -5.334 2.919069 8.391159 0.0000000E+00 0.1025215E+00 4.1365153E-01 2.3702174E-11 4.2776254E-12 4.6534168E-01 8.1841112E-13 6.5406443E-11 1.8012727E-03 1.0424988E-02 4.490E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.516177 0.0000000E+00 0.0000000000E+00
308 0.489074285281948E+07 14.461998 5.562604 4.534175 0.3267193E+00 0.6595836E+00 4.9884574E-05 1.3475506E-05 8.1372884E-03 1.8261675E-04 7.9773227E-07 5.5622128E-10 1.8099800E-03 3.4250139E-07 8.262E-06 0.7679 4.534175 -5.308 2.921504 8.392014 0.0000000E+00 0.1001529E+00 4.1097309E-01 2.4058606E-11 1.1606803E-11 4.7037491E-01 7.4137267E-13 3.3694161E-10 1.8038194E-03 1.0363530E-02 3.702E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.515090 0.0000000E+00 0.0000000000E+00
309 0.489218324292000E+07 14.454657 5.563158 4.547030 0.3205219E+00 0.6657821E+00 5.0590429E-05 1.3659580E-05 8.1447519E-03 1.7296165E-04 7.5342382E-07 5.4712705E-10 1.8087593E-03 3.4449953E-07 8.462E-06 0.7683 4.547030 -5.277 2.924004 8.392892 0.0000000E+00 0.9775694E-01 4.0818465E-01 2.4420195E-11 6.1985595E-13 4.7554451E-01 5.7261064E-13 8.2632076E-13 1.8065887E-03 1.0298542E-02 3.016E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.513598 0.0000000E+00 0.0000000000E+00
310 0.489362363302052E+07 14.446766 5.563721 4.561469 0.3133474E+00 0.6729577E+00 5.1398414E-05 1.3870947E-05 8.1518995E-03 1.6350070E-04 7.0621909E-07 5.3715572E-10 1.8073343E-03 3.4877476E-07 8.675E-06 0.7688 4.561469 -5.247 2.926528 8.393779 0.0000000E+00 0.9537961E-01 4.0533660E-01 2.4780212E-11 2.5812281E-12 4.8075448E-01 4.8481298E-13 4.7950255E-11 1.8095482E-03 1.0231055E-02 2.438E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.511750 0.0000000E+00 0.0000000000E+00
311 0.489508843651258E+07 14.438216 5.564309 4.576108 0.3050808E+00 0.6812253E+00 5.2322140E-05 1.4112137E-05 8.1581462E-03 1.5487852E-04 6.5903545E-07 5.2816736E-10 1.8056829E-03 3.5606054E-07 8.892E-06 0.7693 4.576108 -5.221 2.929129 8.394694 0.0000000E+00 0.9298316E-01 4.0238154E-01 2.5147931E-11 4.0799634E-12 4.8608962E-01 4.0603395E-13 6.7515162E-11 1.8127664E-03 1.0159793E-02 1.950E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.509519 0.0000000E+00 0.0000000000E+00
312 0.489655324000463E+07 14.428147 5.564982 4.434313 0.2947810E+00 0.6915260E+00 5.3465885E-05 1.4409648E-05 8.1638785E-03 1.4648348E-04 6.0984757E-07 5.2013293E-10 1.8036125E-03 3.6814062E-07 9.131E-06 0.7699 4.596150 -5.119 2.931760 8.395618 0.0000000E+00 0.9060638E-01 3.9936592E-01 2.5512388E-11 1.9548589E-10 4.9146489E-01 4.7568901E-13 2.2752886E-09 1.8162132E-03 1.0085720E-02 1.547E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.506635 0.0000000E+00 0.0000000000E+00
313 0.489804245688822E+07 14.417749 5.565550 4.459766 0.2834184E+00 0.7028894E+00 5.4667267E-05 1.4726092E-05 8.1680196E-03 1.3980039E-04 5.6712579E-07 5.1066072E-10 1.8013086E-03 3.8426547E-07 9.355E-06 0.7706 4.615318 -5.176 2.934466 8.396570 0.0000000E+00 0.8820267E-01 3.9623086E-01 2.5882455E-11 2.2983606E-12 4.9698540E-01 2.7144649E-13 6.7594647E-11 1.8199779E-03 1.0007230E-02 1.208E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.503209 0.0000000E+00 0.0000000000E+00
314 0.489953167377181E+07 14.407679 5.566172 4.471360 0.2717716E+00 0.7145366E+00 5.5859322E-05 1.5044487E-05 8.1705854E-03 1.3492017E-04 5.3150898E-07 5.0043675E-10 1.7989326E-03 4.0297206E-07 9.545E-06 0.7711 4.635428 -5.166 2.937213 8.397536 0.0000000E+00 0.8581745E-01 3.9303183E-01 2.6251073E-11 2.3767058E-13 5.0255051E-01 2.0459104E-13 4.7947782E-13 1.8240225E-03 9.9255012E-03 9.342E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.499706 0.0000000E+00 0.0000000000E+00
315 0.490111854422153E+07 14.396802 5.566842 4.485383 0.2585605E+00 0.7277479E+00 5.7211937E-05 1.5408450E-05 8.1720238E-03 1.3105735E-04 4.9696533E-07 4.9108020E-10 1.7962083E-03 4.2480906E-07 9.721E-06 0.7714 4.656512 -5.164 2.939971 8.398511 0.0000000E+00 0.8345288E-01 3.8971312E-01 2.6597073E-11 3.0838668E-10 5.0821319E-01 2.6747842E-12 1.2536580E-08 1.8285198E-03 9.8383004E-03 7.974E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.495653 0.0000000E+00 0.0000000000E+00
316 0.490263217449666E+07 14.386506 5.567479 4.500668 0.2453726E+00 0.7409360E+00 5.8541802E-05 1.5768357E-05 8.1723169E-03 1.2853382E-04 4.6765687E-07 4.8406615E-10 1.7934378E-03 4.4570826E-07 9.857E-06 0.7724 4.676184 -5.172 2.942865 8.399529 0.0000000E+00 0.8106490E-01 3.8633109E-01 2.6969460E-11 1.4332647E-13 5.1396176E-01 1.6179072E-13 2.0914005E-13 1.8332800E-03 9.7481606E-03 6.004E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.491531 0.0000000E+00 0.0000000000E+00
317 0.490414580477178E+07 14.376498 5.568105 4.518760 0.2320889E+00 0.7542197E+00 5.9878308E-05 1.6131585E-05 8.1719557E-03 1.2674244E-04 4.4117565E-07 4.7787703E-10 1.7906262E-03 4.6557284E-07 9.965E-06 0.7731 4.697199 -5.189 2.945791 8.400557 0.0000000E+00 0.7869577E-01 3.8288360E-01 2.7326831E-11 5.2126508E-13 5.1975586E-01 1.0955069E-13 8.2715106E-12 1.8384126E-03 9.6541858E-03 4.470E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.487328 0.0000000E+00 0.0000000000E+00
318 0.490568384843844E+07 14.366806 5.568763 4.537054 0.2187642E+00 0.7675444E+00 6.1201924E-05 1.6492929E-05 8.1711868E-03 1.2543436E-04 4.1707039E-07 4.7194235E-10 1.7877813E-03 4.8402230E-07 1.005E-05 0.7738 4.716102 -5.213 2.948826 8.401622 0.0000000E+00 0.7631102E-01 3.7931812E-01 2.7681107E-11 8.4699357E-12 5.2568206E-01 9.8457885E-14 1.5754741E-10 1.8440370E-03 9.5547701E-03 3.278E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.483115 0.0000000E+00 0.0000000000E+00
319 0.490724630549663E+07 14.357560 5.569410 4.556713 0.2055874E+00 0.7807211E+00 6.2492627E-05 1.6845156E-05 8.1701372E-03 1.2449989E-04 3.9539331E-07 4.6649121E-10 1.7849381E-03 5.0135553E-07 1.011E-05 0.7744 4.734762 -5.244 2.951973 8.402725 0.0000000E+00 0.7390664E-01 3.7562534E-01 2.8029326E-11 1.5004378E-12 5.3175354E-01 6.5169182E-14 2.6203006E-11 1.8502220E-03 9.4494003E-03 2.360E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.478912 0.0000000E+00 0.0000000000E+00
320 0.490880876255482E+07 14.349026 5.570051 4.577298 0.1931266E+00 0.7931817E+00 6.3703845E-05 1.7176470E-05 8.1689760E-03 1.2382224E-04 3.7633247E-07 4.6134279E-10 1.7822263E-03 5.1691243E-07 1.015E-05 0.7749 4.752853 -5.281 2.955193 8.403852 0.0000000E+00 0.7152215E-01 3.7186367E-01 2.8363471E-11 6.0800977E-14 5.3787263E-01 4.5099091E-14 9.3376664E-14 1.8569239E-03 9.3395341E-03 1.677E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.474944 0.0000000E+00 0.0000000000E+00
321 0.491039563300454E+07 14.341082 5.570673 4.596945 0.1813673E+00 0.8049409E+00 6.4852041E-05 1.7490503E-05 8.1677741E-03 1.2329446E-04 3.5926453E-07 4.5638613E-10 1.7796506E-03 5.3090676E-07 1.018E-05 0.7754 4.768884 -5.320 2.958544 8.405024 0.0000000E+00 0.6912379E-01 3.6797715E-01 2.8691394E-11 9.0476889E-14 5.4412859E-01 3.4457661E-14 2.5509018E-12 1.8643060E-03 9.2233060E-03 1.174E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.471198 0.0000000E+00 0.0000000000E+00
322 0.491198250345427E+07 14.333906 5.571636 4.622579 0.1661387E+00 0.8201693E+00 6.5973806E-05 1.7790606E-05 8.1666893E-03 1.2268400E-04 3.4356987E-07 4.5233082E-10 1.7762811E-03 5.5446905E-07 1.019E-05 0.7761 4.788362 -5.375 2.962042 8.406252 0.0000000E+00 0.6675078E-01 3.6402675E-01 2.9031261E-11 9.0031108E-12 5.5042151E-01 6.5235110E-14 2.1318891E-10 1.8723289E-03 9.1022572E-03 8.287E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.466390 0.0000000E+00 0.0000000000E+00
323 0.491359378729553E+07 14.327531 5.572243 4.644867 0.1530929E+00 0.8332149E+00 6.7130431E-05 1.8106285E-05 8.1654259E-03 1.2221042E-04 3.2949848E-07 4.4960250E-10 1.7733437E-03 5.7655420E-07 1.018E-05 0.7765 4.804298 -5.426 2.965571 8.407492 0.0000000E+00 0.6435490E-01 3.5993440E-01 2.9321846E-11 2.0282156E-13 5.5687701E-01 2.1655627E-14 1.2327895E-11 1.8812234E-03 8.9738206E-03 5.635E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.462023 0.0000000E+00 0.0000000000E+00
324 0.491520507113679E+07 14.321777 5.572833 4.662188 0.1427183E+00 0.8435893E+00 6.8148189E-05 1.8389372E-05 8.1642578E-03 1.2185180E-04 3.1689303E-07 4.4513948E-10 1.7709714E-03 5.9460558E-07 1.017E-05 0.7767 4.816178 -5.467 2.969221 8.408764 0.0000000E+00 0.6197824E-01 3.5576843E-01 2.9591631E-11 2.5060948E-14 5.6338506E-01 1.1554954E-14 4.0789667E-14 1.8909307E-03 8.8399459E-03 3.726E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.458673 0.0000000E+00 0.0000000000E+00
325 0.491684076836958E+07 14.316456 5.573481 4.678778 0.1336790E+00 0.8526285E+00 6.9054091E-05 1.8639724E-05 8.1632126E-03 1.2154114E-04 3.0547176E-07 4.4018298E-10 1.7688796E-03 6.1133657E-07 1.016E-05 0.7766 4.827086 -5.508 2.973083 8.410105 0.0000000E+00 0.5958776E-01 3.5146801E-01 2.9850920E-11 1.9982616E-14 5.7003888E-01 7.7496342E-15 3.5512654E-14 1.9017066E-03 8.6984156E-03 2.410E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.455893 0.0000000E+00 0.0000000000E+00
326 0.491847646560238E+07 14.311600 5.574141 4.694206 0.1256138E+00 0.8606936E+00 6.9876249E-05 1.8866364E-05 8.1622654E-03 1.2125803E-04 2.9530067E-07 4.3543491E-10 1.7670004E-03 6.2718595E-07 1.014E-05 0.7765 4.836989 -5.547 2.977050 8.411479 0.0000000E+00 0.5721891E-01 3.4709571E-01 3.0099527E-11 1.5934920E-14 5.7674078E-01 5.1215974E-15 3.1510384E-14 1.9135210E-03 8.5509473E-03 1.533E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.453492 0.0000000E+00 0.0000000000E+00
327 0.492012925220922E+07 14.306914 5.574875 4.695473 0.1181030E+00 0.8682042E+00 7.0687378E-05 1.9089533E-05 8.1613263E-03 1.2098413E-04 2.8578505E-07 4.3102181E-10 1.7652218E-03 6.4269184E-07 1.013E-05 0.7762 4.837638 -5.548 2.981200 8.412914 0.0000000E+00 0.5484881E-01 3.4260723E-01 3.0053519E-11 1.3647523E-14 5.8355737E-01 3.2861603E-15 2.9105802E-14 1.9266350E-03 8.3958766E-03 9.585E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.451376 0.0000000E+00 0.0000000000E+00
328 0.492182110024251E+07 14.270015 5.578010 4.490980 0.6564655E-01 0.9206597E+00 7.5498254E-05 2.0476394E-05 8.1567686E-03 1.1812485E-04 2.2920164E-07 3.8489714E-10 1.7520738E-03 8.9711446E-07 1.008E-05 0.7775 4.857442 -4.588 2.985495 8.414376 0.0000000E+00 0.5244936E-01 3.3794615E-01 3.0212851E-11 1.0807070E-14 5.9057240E-01 2.0779134E-15 2.6650079E-14 1.9413923E-03 8.2309211E-03 5.836E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.434437 0.0000000E+00 0.0000000000E+00
329 0.492388262086995E+07 14.210892 5.577616 4.488211 0.1245741E-01 0.9738481E+00 8.2075279E-05 2.2436177E-05 8.1545827E-03 1.0949944E-04 1.6783576E-07 3.1543906E-10 1.7354149E-03 2.5610056E-06 9.869E-06 0.7811 4.863415 -4.534 2.989806 8.415799 0.0000000E+00 0.5005035E-01 3.3284408E-01 3.0220623E-11 7.9420285E-15 5.9801931E-01 3.7672901E-14 2.4355856E-14 1.9600145E-03 8.0404590E-03 1.018E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.414094 0.0000000E+00 0.0000000000E+00
330 0.492561908588233E+07 14.159983 5.573097 4.486654 0.3726965E-02 0.9825790E+00 8.6883116E-05 2.3876970E-05 8.1538248E-03 1.0220367E-04 1.4463036E-07 2.8947303E-10 1.7289727E-03 5.8524221E-06 9.726E-06 0.7791 4.863764 -4.533 2.994122 8.417012 0.0000000E+00 0.4767931E-01 3.2800246E-01 2.9965772E-11 6.3060190E-15 6.0518072E-01 2.1911701E-14 2.3126285E-14 1.9779669E-03 7.8622481E-03 5.973E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.407734 0.0000000E+00 0.0000000000E+00
331 0.492738345653797E+07 14.105988 5.570519 4.486153 0.5980837E-03 0.9857089E+00 9.3546345E-05 2.5705895E-05 8.1494806E-03 9.6050961E-05 1.2606026E-07 2.7358484E-10 1.7242335E-03 9.5422153E-06 9.582E-06 0.7703 4.863620 -4.534 2.999358 8.418448 0.0000000E+00 0.4529646E-01 3.2301961E-01 3.2363446E-11 2.4383165E-15 6.1249141E-01 1.4334330E-14 2.3332285E-14 1.9979997E-03 7.6751846E-03 3.387E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.405605 0.0000000E+00 0.0000000000E+00
332 0.492916516846334E+07 14.040652 5.568900 4.486181 0.8660926E-04 0.9862225E+00 1.0229574E-04 2.8128615E-05 8.1409485E-03 9.1174833E-05 1.1167379E-07 2.4641569E-10 1.7241302E-03 1.3453016E-05 8.632E-06 0.7677 4.863267 -4.536 3.005334 8.420068 0.0000000E+00 0.4291444E-01 3.1791869E-01 2.9642190E-11 4.0115736E-15 6.1991542E-01 7.4688647E-15 2.1837902E-14 2.0203430E-03 7.4797360E-03 1.879E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.405768 0.0000000E+00 0.0000000000E+00
333 0.493096854654943E+07 13.988339 5.567235 4.486731 0.2109000E-04 0.9862901E+00 1.0681777E-04 2.9344483E-05 8.1357219E-03 8.9639425E-05 1.0703350E-07 2.3205930E-10 1.7295986E-03 1.5141757E-05 6.955E-06 0.7642 4.863320 -4.539 3.011943 8.421990 0.0000000E+00 0.4050807E-01 3.1264148E-01 2.9749766E-11 3.2432849E-15 6.2753445E-01 4.0980489E-15 2.1996005E-14 2.0459645E-03 7.2720577E-03 1.025E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.405701 0.0000000E+00 0.0000000000E+00
334 0.493274418035726E+07 13.937122 5.565747 4.487055 0.4477503E-05 0.9863087E+00 1.1096067E-04 3.0429927E-05 8.1307199E-03 8.8514321E-05 1.0546877E-07 2.1200239E-10 1.7356273E-03 1.6531493E-05 5.220E-06 0.7609 4.863368 -4.541 3.018315 8.423839 0.0000000E+00 0.3815352E-01 3.0735843E-01 2.9728662E-11 2.5535526E-15 6.3510350E-01 2.2636141E-15 2.2200510E-14 2.0744264E-03 7.0587002E-03 5.514E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.405792 0.0000000E+00 0.0000000000E+00
335 0.493457530272160E+07 13.884595 5.564281 4.487645 0.7514959E-06 0.9863138E+00 1.1316512E-04 3.1011200E-05 8.1270023E-03 8.9119206E-05 1.0700278E-07 2.0169503E-10 1.7408144E-03 1.6175714E-05 3.952E-06 0.7567 4.863425 -4.544 3.025177 8.425843 0.0000000E+00 0.3574301E-01 3.0182695E-01 2.9680848E-11 1.9952750E-15 6.4296910E-01 1.1949894E-15 2.2629209E-14 2.1076403E-03 6.8293733E-03 2.843E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.405953 0.0000000E+00 0.0000000000E+00
336 0.493640642508593E+07 13.832357 5.562833 4.487966 0.1640972E-06 0.9863154E+00 1.1450618E-04 3.1372703E-05 8.1238605E-03 9.0482673E-05 1.0976244E-07 1.9651593E-10 1.7455980E-03 1.5048593E-05 2.898E-06 0.7567 4.863466 -4.546 3.032348 8.427947 0.0000000E+00 0.3335447E-01 2.9622313E-01 2.9599193E-11 1.5594150E-15 6.5087867E-01 6.1376594E-16 2.3241324E-14 2.1454206E-03 6.5907327E-03 1.433E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.406129 0.0000000E+00 0.0000000000E+00
337 0.493823754745026E+07 13.780460 5.560050 4.490226 0.2925095E-07 0.9863166E+00 1.1567703E-04 3.1695385E-05 8.1208893E-03 9.1924448E-05 1.1261470E-07 1.9336411E-10 1.7502248E-03 1.3836431E-05 1.899E-06 0.7531 4.865483 -4.552 3.039780 8.430130 0.0000000E+00 0.3098281E-01 2.9053864E-01 2.9459006E-11 1.2189963E-15 6.5884445E-01 3.0574603E-16 2.3997606E-14 2.1887258E-03 6.3419475E-03 7.045E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.405055 0.0000000E+00 0.0000000000E+00
338 0.494009641409284E+07 13.728023 5.560478 4.488585 0.1503739E-08 0.9863173E+00 1.1690067E-04 3.2036167E-05 8.1182613E-03 9.2879287E-05 1.1496784E-07 1.8939830E-10 1.7532069E-03 1.3037104E-05 1.262E-06 0.7502 4.863392 -4.550 3.048109 8.432611 0.0000000E+00 0.2859627E-01 2.8469883E-01 2.9392719E-11 9.4787633E-16 6.6697030E-01 1.4611263E-16 2.4958381E-14 2.2393773E-03 6.0791498E-03 3.342E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.407003 0.0000000E+00 0.0000000000E+00
339 0.494195528073542E+07 13.675787 5.558777 4.488901 0.2554684E-09 0.9863176E+00 1.1831571E-04 3.2433041E-05 8.1161120E-03 9.2959607E-05 1.1645795E-07 1.8312351E-10 1.7533823E-03 1.2986304E-05 1.231E-06 0.7481 4.863488 -4.552 3.056632 8.435163 0.0000000E+00 0.2622728E-01 2.7878576E-01 2.9225737E-11 7.3760139E-16 6.7514105E-01 6.7394611E-17 2.6015707E-14 2.2984543E-03 5.8049353E-03 1.542E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.406961 0.0000000E+00 0.0000000000E+00
340 0.494384189165625E+07 13.623054 5.557457 4.489495 0.2856304E-10 0.9863179E+00 1.1974416E-04 3.2832501E-05 8.1139716E-03 9.3008620E-05 1.1792729E-07 1.7671978E-10 1.7534461E-03 1.2962367E-05 1.224E-06 0.7481 4.863545 -4.555 3.065883 8.437946 0.0000000E+00 0.2384459E-01 2.7272484E-01 2.9041542E-11 5.7159491E-16 6.8345885E-01 2.9647291E-17 2.7234272E-14 2.3688296E-03 5.5152518E-03 6.846E-14 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.407296 0.0000000E+00 0.0000000000E+00
